STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,iccs,type of crime,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2014,,312.42,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2015,,272.98,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2016,,204.67,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2014,,113.54,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2015,,102.66,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2016,,91.98,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2017,,90.94,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2018,,70.60,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2019,,58.73,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2020,,43.81,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2021,,29.40,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2022,,28.94,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2023,,25.41,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2014,,603.08,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2015,,478.90,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2016,,368.42,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2020,,171.86,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2021,,180.71,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2014,,21.58,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2015,,12.84,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2016,,88.02,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2017,,73.28,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2018,,66.33,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2019,,53.54,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2020,,43.67,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2021,,27.57,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2022,,25.32,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2023,,22.36,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,MK,North Macedonia,2014,,139.46,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2014,,176.05,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2015,,133.96,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2016,,141.65,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2017,,153.60,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2018,,154.93,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2019,,147.30,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2020,,100.86,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2021,,89.71,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2022,,74.86,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2023,,70.29,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,NL,Netherlands,2014,,423.28,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,NL,Netherlands,2015,,392.44,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,NL,Netherlands,2016,,334.09,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,NL,Netherlands,2017,,288.79,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,NL,Netherlands,2018,,245.27,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,NL,Netherlands,2019,,227.49,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,NL,Netherlands,2020,,182.31,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,NL,Netherlands,2021,,137.94,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,NL,Netherlands,2022,,135.07,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,NL,Netherlands,2023,,123.57,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,NO,Norway,2014,,98.57,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2014,,33.04,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2015,,30.04,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2017,,55.62,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2018,,51.06,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2019,,49.56,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2020,,48.12,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2021,,47.31,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2023,,45.35,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2014,,185.21,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2015,,156.01,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2016,,138.95,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2017,,119.31,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2018,,118.17,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2019,,106.66,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2020,,89.05,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2021,,81.76,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2022,,89.61,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2023,,78.32,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2014,,128.30,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2015,,76.07,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2016,,75.07,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2017,,73.70,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2018,,84.91,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2019,,85.42,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2020,,78.94,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2021,,78.34,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2022,,78.09,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2023,,81.47,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2014,,85.45,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2015,,77.46,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2016,,111.60,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2017,,92.55,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2018,,84.68,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2019,,71.00,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2020,,53.84,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2021,,54.11,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2022,,50.98,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2023,,49.18,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS05012,Burglary of private residential premises,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2014,,393.76,,,,,
