DATAFLOW,LAST UPDATE,freq,purchase,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2008-Q1,-1.0,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2008-Q2,3.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2008-Q3,-0.1,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2008-Q4,-1.5,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2009-Q1,-4.3,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2009-Q2,1.8,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2009-Q3,-1.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2009-Q4,2.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2010-Q1,4.3,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2010-Q2,-1.4,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2010-Q3,0.7,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2010-Q4,2.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2011-Q1,0.4,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2011-Q2,2.8,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2011-Q3,-2.0,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2011-Q4,5.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2012-Q1,-1.8,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2012-Q2,1.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2012-Q3,-0.1,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2012-Q4,2.9,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2013-Q1,-0.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2013-Q2,1.4,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2013-Q3,0.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2013-Q4,0.8,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2014-Q1,1.9,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2014-Q2,2.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2014-Q3,0.4,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2014-Q4,1.0,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2015-Q1,0.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2015-Q2,2.0,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2015-Q3,0.9,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2015-Q4,-0.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2016-Q1,2.3,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2016-Q2,1.9,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2016-Q3,3.1,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2016-Q4,1.1,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2017-Q1,0.9,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2017-Q2,2.5,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2017-Q3,-0.3,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2017-Q4,0.5,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2018-Q1,3.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2018-Q2,1.9,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2018-Q3,1.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2018-Q4,3.5,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2019-Q1,2.0,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2019-Q2,3.8,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2019-Q3,2.9,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2019-Q4,0.9,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2020-Q1,3.8,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2020-Q2,4.9,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2020-Q3,5.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2020-Q4,2.9,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2021-Q1,4.3,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2021-Q2,1.3,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2021-Q3,5.1,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2021-Q4,1.7,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2022-Q1,2.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2022-Q2,2.9,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2022-Q3,0.5,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2022-Q4,-2.0,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2023-Q1,-3.7,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2023-Q2,-3.9,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2023-Q3,-7.5,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2023-Q4,-2.9,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2024-Q1,0.3,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2024-Q2,0.0,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2024-Q3,0.7,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Luxembourg,2024-Q4,1.4,p,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2006-Q2,11.9,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2006-Q3,11.1,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2006-Q4,10.0,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2007-Q1,12.1,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2007-Q2,5.1,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2007-Q3,6.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2007-Q4,-3.3,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2008-Q1,8.5,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2008-Q2,-2.5,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2008-Q3,-6.7,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2008-Q4,-16.8,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2009-Q1,-17.4,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2009-Q2,-8.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2009-Q3,-4.1,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2009-Q4,-1.3,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2010-Q1,-8.7,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2010-Q2,-0.3,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2010-Q3,3.0,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2010-Q4,0.5,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2011-Q1,5.5,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2011-Q2,-0.1,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2011-Q3,-0.3,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2011-Q4,-3.9,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2012-Q1,0.8,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2012-Q2,2.9,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2012-Q3,0.5,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2012-Q4,2.5,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2013-Q1,0.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2013-Q2,5.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2013-Q3,-1.1,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2013-Q4,1.8,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2014-Q1,2.7,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2014-Q2,1.1,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2014-Q3,3.5,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2014-Q4,-8.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2015-Q1,-1.3,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2015-Q2,4.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2015-Q3,0.4,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2015-Q4,1.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2016-Q1,1.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2016-Q2,5.1,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2016-Q3,1.8,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2016-Q4,0.9,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2017-Q1,1.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2017-Q2,6.1,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2017-Q3,-0.7,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2017-Q4,0.5,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2018-Q1,4.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2018-Q2,4.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2018-Q3,-0.4,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2018-Q4,3.5,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2019-Q1,0.7,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2019-Q2,4.3,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2019-Q3,2.4,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2019-Q4,0.5,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2020-Q1,0.0,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2020-Q2,-3.0,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2020-Q3,4.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2020-Q4,-0.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2021-Q1,3.0,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2021-Q2,7.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2021-Q3,4.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2021-Q4,4.4,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2022-Q1,3.3,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2022-Q2,4.1,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2022-Q3,1.5,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2022-Q4,-2.8,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2023-Q1,0.3,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2023-Q2,3.9,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2023-Q3,-1.4,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2023-Q4,-5.0,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2024-Q1,4.0,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2024-Q2,0.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2024-Q3,4.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Latvia,2024-Q4,0.6,p,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Malta,2008-Q2,-6.9,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Malta,2008-Q3,16.8,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Malta,2008-Q4,3.8,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Malta,2009-Q1,-7.8,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Malta,2009-Q2,-8.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Malta,2009-Q3,5.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Malta,2009-Q4,-13.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Malta,2010-Q1,4.5,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Malta,2010-Q2,7.8,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Malta,2010-Q3,-0.8,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Malta,2010-Q4,-9.3,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Malta,2011-Q1,3.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Malta,2011-Q2,5.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Malta,2011-Q3,1.3,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Malta,2011-Q4,-6.1,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Malta,2012-Q1,4.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Malta,2012-Q2,-4.0,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Malta,2012-Q3,14.3,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Malta,2012-Q4,-7.4,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Malta,2013-Q1,1.3,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Malta,2013-Q2,-4.4,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Malta,2013-Q3,12.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Malta,2013-Q4,0.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Malta,2014-Q1,-2.8,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Malta,2014-Q2,0.1,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Malta,2014-Q3,-1.3,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Malta,2014-Q4,6.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Malta,2015-Q1,-7.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Malta,2015-Q2,5.9,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Malta,2015-Q3,5.8,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,Quarterly rate of change,Malta,2015-Q4,5.0,,
